name,_id,run_start_time,run_end_time,status,status_message,chg_sp,chiller_limit,loop_sp,storage_capacity,installed_cost_us_dollars_per_kw,installed_cost_us_dollars_per_kwh,comfort_result_time_setpoint_not_met_during_occupied_hours,size_kw,year_one_energy_cost_us_dollars,comfort_result_hours_out_of_comfort_bounds_PMV,year_one_bill_us_dollars,electricity_produced_kwh,water_qbft,size_kwh,natural_gas_kwh,electricity_kwh,comfort_result_time_setpoint_not_met_during_occupied_cooling,comfort_result_time_setpoint_not_met_during_occupied_heating
API Generated 2021-06-09 04:00:55 +0000,3a1620eb-f4da-4a08-8ffd-c559f4b11cf5,2021-06-09T04:00:56.022Z,2021-06-09T04:16:47.938Z,completed,completed normal,25.94677885,0.206330165,41.31276796,6040.911023,429.696142,236.1276484,2168,1424.293559,1783293.91,1473,2717834.52,19721446.11,120843.46,10763.7207,26241819.44,19721444.44,1405,763
API Generated 2021-06-09 11:40:43 +0000,541e3f8c-450c-41ea-8769-c881ef5371ed,2021-06-09T12:27:36.217Z,2021-06-09T12:42:35.578Z,completed,completed normal,24.66874772,0.798972827,48.92565173,6855.606246,1672.385073,837.2155751,2120,396.7640553,1991764.52,1337,3294450.45,20352231.11,126402.06,1158.90609,26200911.11,20352233.33,1358,762
API Generated 2021-06-09 07:35:53 +0000,419a9f9c-11b5-4bd7-8912-8a590ccf9d28,2021-06-09T08:20:52.408Z,2021-06-09T08:35:21.163Z,completed,completed normal,27.0755687,0.626661696,45.32342047,7432.437943,1573.265648,835.4839553,2101,376.0561719,1911883.53,1339,3122379.3,19723939.17,122114.61,1213.70864,26210172.22,19723938.89,1337,764
API Generated 2021-06-08 23:19:42 +0000,92d2b33b-d2b9-46a6-ab31-cad4306d5332,2021-06-08T23:19:44.091Z,2021-06-08T23:35:43.229Z,completed,completed normal,20.40656789,0.36398709,49.57314949,1728.105318,472.14029,226.4309445,2125,1491.524349,1760429.26,1338,2660837.44,20440623.33,127417.12,12169.00406,26197602.78,20440622.22,1362,763
API Generated 2021-06-09 05:32:13 +0000,bc9747c0-9b66-404d-8149-5cc3799cbd84,2021-06-09T05:49:03.218Z,2021-06-09T06:05:05.738Z,completed,completed normal,20.02218888,0.935909554,49.88085765,690.2865812,1334.523981,814.8748925,2118,482.4173244,1974103.45,1340,3239609.99,20437280.56,127482.35,1637.418078,26185947.22,20437280.56,1354,764
API Generated 2021-06-09 04:17:40 +0000,b662a3e2-306d-4bca-a6bd-807b7368cde6,2021-06-09T05:02:52.350Z,2021-06-09T05:17:36.274Z,completed,completed normal,28.02892217,0.769025281,48.64202571,6250.302808,598.9106632,655.3452741,2139,776.1241884,1871695.9,1339,3020743.3,20239677.5,125053.21,3414.342132,26194577.78,20239675,1377,762
API Generated 2021-06-09 11:40:43 +0000,99ddda05-8e94-4a89-84ce-372462918fe0,2021-06-09T11:57:10.685Z,2021-06-09T12:12:39.442Z,completed,completed normal,22.24339034,0.587151755,40.55251478,3971.173643,1349.919994,256.938825,2086,1081.854114,1771679.05,1339,2737290.05,19838032.22,122956.03,8830.490914,26257475,19838030.56,1321,765
API Generated 2021-06-09 13:12:46 +0000,34a51f1b-80c1-445e-be14-903b5a4d1a48,2021-06-09T13:28:53.916Z,2021-06-09T13:44:04.289Z,completed,completed normal,29.55724951,0.574334378,47.45798955,7495.332745,1385.124739,581.8698965,2121,584.9036789,1895021.53,1338,3086916.03,20217628.89,124557.92,2896.017018,26194400,20217627.78,1358,763
API Generated 2021-06-08 21:41:53 +0000,c799f883-5239-412f-9c89-5bd3977316a7,2021-06-08T22:12:40.108Z,2021-06-08T22:27:19.661Z,completed,completed normal,28.515406,0.517646393,44.60288088,4860.866718,429.5928616,635.2233126,2112,1004.328088,1746344.9,1339,2739175.64,19705308.89,121199.02,6094.758613,26220591.67,19705308.33,1348,764
API Generated 2021-06-09 02:29:27 +0000,9c00c366-b50f-4205-9214-4d3bcf3f517f,2021-06-09T03:00:13.221Z,2021-06-09T03:14:44.408Z,completed,completed normal,20.11721749,0.742229354,48.9403208,1270.226416,591.7273934,543.4464196,2149,1131.77487,1747556.42,1337,2766890.22,20451305.83,127501.07,5979.21378,26200527.78,20451305.56,1385,764
API Generated 2021-06-09 08:36:33 +0000,7c159a43-dd4f-422b-9c60-603c1486017f,2021-06-09T08:53:12.578Z,2021-06-09T09:08:35.425Z,completed,completed normal,24.1138311,0.166685825,41.26032256,5310.321507,429.8511091,228.188297,2211,1492.999787,1730203.74,1557,2635793.35,19817478.61,121566.45,11812.65359,26244116.67,19817480.56,1447,764
API Generated 2021-06-09 04:00:55 +0000,c086fcca-019f-4fe7-ac07-ccc7dd133b1d,2021-06-09T04:16:59.322Z,2021-06-09T04:32:22.138Z,completed,completed normal,20.8250531,0.333762682,43.28164617,4041.810608,829.454071,638.3719363,2151,825.559051,1885691.21,1383,3021868.8,19881497.5,123031.98,4637.957649,26221730.56,19881497.22,1386,765
API Generated 2021-06-09 02:29:27 +0000,f291b8c6-707d-4ea3-9038-d3184567fe5d,2021-06-09T03:16:11.592Z,2021-06-09T03:31:02.407Z,completed,completed normal,20.03400381,0.134525641,46.24081101,733.0873407,1333.822546,266.4276292,2558,1239.109428,1821585.67,2016,2828052.83,20223451.11,123721.3,9803.866387,26196447.22,20223452.78,1794,764
API Generated 2021-06-09 05:32:13 +0000,3cf418e3-90f6-4b35-81f0-db38fe603fe9,2021-06-09T06:04:13.909Z,2021-06-09T06:19:13.515Z,completed,completed normal,21.33762794,0.60557195,49.05712465,773.6870454,831.4575572,299.1403629,2134,1344.933303,1727648.35,1344,2654973.77,20427754.44,127219.8,9929.493805,26191305.56,20427755.56,1371,763
API Generated 2021-06-09 12:12:11 +0000,2be8bb89-f7c5-4d5f-9346-adfe8917193d,2021-06-09T12:57:18.473Z,2021-06-09T13:12:00.919Z,completed,completed normal,24.64560159,0.140472164,47.68015109,5651.97083,1511.458655,761.4189842,2114,409.2154459,1985911.92,1340,3275802.9,20374938.33,126352.7,1323.009748,26191402.78,20374936.11,1351,763
API Generated 2021-06-08 21:41:53 +0000,127d43d5-f439-4c55-81c5-6e1108cfadd0,2021-06-08T21:58:08.584Z,2021-06-08T22:13:17.874Z,completed,completed normal,28.05497723,0.865834283,40.14771505,3317.196508,958.9083337,203.6428049,2092,1265.19628,1728567.91,1335,2640638.07,19719011.67,121772.08,10299.57011,26248405.56,19719011.11,1326,766
API Generated 2021-06-09 11:56:48 +0000,b7f19975-cc1d-4c3f-8f08-b2a360014f9f,2021-06-09T12:41:46.937Z,2021-06-09T12:56:41.043Z,completed,completed normal,20.02286239,0.902740052,48.68728514,7758.498816,1619.167727,813.8694778,2146,416.6124503,1991661.17,1340,3290220.61,20461848.33,127566.73,1321.612964,26191080.56,20461847.22,1383,763
API Generated 2021-06-08 21:41:52 +0000,00c74642-da1b-497b-afc0-2b485af0b01d,2021-06-08T21:41:54.599Z,2021-06-08T21:57:38.864Z,completed,completed normal,27.87707197,0.55865835,42.63263522,3736.674124,1490.524089,805.057504,2091,410.5045331,1913437.81,1336,3156399.82,19689261.11,121520.43,1512.207458,26237413.89,19689261.11,1327,764
API Generated 2021-06-09 00:58:20 +0000,4deceadd-551f-4994-9b5f-52867be46b98,2021-06-09T01:14:24.048Z,2021-06-09T01:29:14.021Z,completed,completed normal,20.53148873,0.38666462,48.11879849,843.3763991,433.6200103,614.0097157,2143,1079.85237,1791409.97,1338,2835581,20457157.5,127452.76,5535.223521,26189772.22,20457155.56,1381,762
API Generated 2021-06-09 02:45:52 +0000,b0e4eb96-f75e-4038-b06a-e859ddda2970,2021-06-09T03:31:19.867Z,2021-06-09T03:45:39.062Z,completed,completed normal,20.02209154,0.656628369,40.36601528,5279.527007,1451.073471,217.7834352,2081,1140.608178,1785151.51,1340,2740861.3,19818086.11,122568.48,9438.352921,26258369.44,19818086.11,1315,766
API Generated 2021-06-08 21:41:53 +0000,af4637e1-4b60-4bfe-828a-be0510db2eb6,2021-06-08T21:57:19.197Z,2021-06-08T22:11:55.794Z,completed,completed normal,24.9735247,0.964937356,46.73618566,7798.861282,498.9693655,489.6904709,2098,1082.088581,1752557.7,1342,2758190.56,20051104.44,125142.53,6255.211464,26206480.56,20051105.56,1334,764
API Generated 2021-06-09 10:09:01 +0000,a0c133bf-031a-47a1-bdea-1e28f994b840,2021-06-09T10:40:28.467Z,2021-06-09T10:55:35.301Z,completed,completed normal,29.465551,0.987839061,49.83000858,4261.557059,1672.230008,837.2155751,2124,364.9336009,1985013.01,1340,3295902.78,20187778.33,124543.73,980.346788,26181711.11,20187777.78,1360,764
API Generated 2021-06-09 13:12:46 +0000,90a8c2dd-3402-4c88-98d7-77d15c71014b,2021-06-09T13:56:15.747Z,2021-06-09T14:10:39.791Z,completed,completed normal,26.50619875,0.206375699,42.31602411,573.2805742,447.9296797,209.4979191,2365,1760.231755,1709245.08,1760,2608586.88,20148347.5,123600.24,13892.74623,26232191.67,20148347.22,1600,765
API Generated 2021-06-09 05:32:13 +0000,aa49c9ce-c62d-4fdb-a760-5656ae490976,2021-06-09T05:32:15.911Z,2021-06-09T05:49:01.159Z,completed,completed normal,25.3853313,0.692766185,48.89359445,837.6802352,425.5876549,829.55911,2164,718.9789179,1942838.75,1334,3146216.68,20332426.39,126217.64,2424.635946,26196444.44,20332425,1401,763
API Generated 2021-06-09 00:58:20 +0000,334e58bd-0eb7-49be-a139-5314d2f48f5d,2021-06-09T01:13:54.936Z,2021-06-09T01:28:20.732Z,completed,completed normal,28.48651668,0.418626694,40.37628912,4802.938897,829.0290828,816.7099463,2068,605.0238993,1899567.99,1343,3075536.42,19676012.78,120978.79,2799.528211,26251766.67,19676013.89,1304,764
API Generated 2021-06-09 02:29:27 +0000,3d3df74a-c243-45d7-a12c-b27b95161687,2021-06-09T03:16:00.424Z,2021-06-09T03:30:23.891Z,completed,completed normal,21.06093445,0.763298404,40.33845894,3125.070848,549.108915,270.3555921,2064,1488.461974,1715912.46,1337,2607392.65,19932735.83,123877.74,11335.993,26241488.89,19932733.33,1301,763
API Generated 2021-06-09 06:04:11 +0000,165ea00f-647e-4ae9-b458-ccef7fbcdf79,2021-06-09T06:48:36.866Z,2021-06-09T07:02:59.781Z,completed,completed normal,23.40201253,0.465112901,40.18997118,4816.956585,1242.986139,235.7777358,2093,1136.336339,1750670.66,1342,2693151.46,19772499.44,122260.53,9397.805586,26245563.89,19772500,1325,768
API Generated 2021-06-09 11:56:48 +0000,88264a9a-c7b2-4f76-9131-80b6af3b373e,2021-06-09T12:41:53.419Z,2021-06-09T12:56:56.547Z,completed,completed normal,20.02392912,0.957701169,48.68728514,6945.837818,1649.021691,821.5036947,2134,422.1355263,1989913.01,1337,3286815.47,20465904.72,127639.51,1322.402034,26201494.44,20465902.78,1368,766
API Generated 2021-06-09 13:12:46 +0000,0c4c9783-0f54-43f8-a39e-3763cdbb4eac,2021-06-09T13:27:43.442Z,2021-06-09T13:42:06.422Z,completed,completed normal,26.67158628,0.174160207,41.5509522,7809.136968,431.5047542,208.5057601,2158,1634.934564,1773859.16,1444,2667361.53,19632414.17,119949.26,12206.35283,26224555.56,19632413.89,1392,766
API Generated 2021-06-08 23:19:42 +0000,71d745f5-49ba-4182-83b2-a9139a0064a2,2021-06-08T23:53:43.612Z,2021-06-09T00:09:14.016Z,completed,completed normal,21.83064067,0.280611559,42.77716093,4382.993307,1295.05057,238.8613551,2151,1211.349955,1806789.47,1442,2793248.94,19869688.06,122719.47,9584.232711,26235050,19869688.89,1384,767
API Generated 2021-06-08 21:58:03 +0000,fbdb5097-a45e-4597-a102-fd9282b530eb,2021-06-08T22:46:55.301Z,2021-06-08T23:02:13.821Z,completed,completed normal,27.48361111,0.626033276,43.80767892,4604.467523,1420.617975,260.9083225,2099,1110.426247,1741267.05,1339,2676755.97,19668113.33,121382.87,8770.038411,26208947.22,19668111.11,1336,763
API Generated 2021-06-08 21:57:52 +0000,783c4385-d0db-41bc-a48c-9c05c7375bca,2021-06-08T22:46:55.236Z,2021-06-08T23:02:33.980Z,completed,completed normal,22.80492721,0.460538879,45.35091385,5542.080257,825.4484385,653.8208735,2135,735.3391599,1857540.48,1342,2949073.49,19873320.28,123402.32,3891.190924,26204197.22,19873319.44,1371,764
API Generated 2021-06-08 23:19:42 +0000,f9e54b9c-9770-4a6e-88e9-3a0a80929f74,2021-06-08T23:53:42.514Z,2021-06-09T00:09:06.870Z,completed,completed normal,21.9457974,0.224986677,48.80695668,6350.104574,504.3425837,700.9193225,2155,1048.30057,1808686.47,1339,2893414.82,20429492.22,127170.84,4486.262491,26189816.67,20429491.67,1390,765
API Generated 2021-06-08 21:41:53 +0000,2efcc4d0-bb90-4040-bfd3-5bab1507cf43,2021-06-08T21:57:59.925Z,2021-06-08T22:13:05.977Z,completed,completed normal,29.17107831,0.593787451,46.04052474,7904.480512,450.4861519,506.2079382,2090,1059.905323,1775116.48,1336,2748250.7,19923984.44,123031.38,6690.551293,26215377.78,19923983.33,1326,764
API Generated 2021-06-09 05:32:13 +0000,666f555a-9775-43fc-b13c-f00ab1c4bde7,2021-06-09T06:04:27.238Z,2021-06-09T06:19:47.502Z,completed,completed normal,20.03400381,0.139726876,47.59697641,697.5431789,1416.034775,301.4649014,2095,1174.967584,1722713.79,1341,2679657.6,20468423.89,127545.44,9290.32534,26192416.67,20468422.22,1331,764
API Generated 2021-06-08 23:35:51 +0000,cf354168-75b8-4fcc-9d81-da331514ede5,2021-06-09T00:24:19.197Z,2021-06-09T00:38:51.055Z,completed,completed normal,27.48131338,0.865834283,47.39658187,4571.839361,1126.107503,554.3791028,2115,724.4623667,1842654.71,1343,2976700.1,20271210.56,125208.15,3870.526732,26191933.33,20271208.33,1351,764
API Generated 2021-06-08 23:19:42 +0000,a9073fc9-eabd-42b7-bc9a-1243746e0904,2021-06-08T23:19:46.983Z,2021-06-08T23:36:16.115Z,completed,completed normal,20.29794739,0.313162249,48.27792246,843.3763991,553.1993977,529.5504868,2126,1224.837471,1731736.35,1344,2721651.47,20459406.39,127509.16,6853.855135,26192250,20459405.56,1362,764
API Generated 2021-06-09 05:32:13 +0000,c30fa7f8-a524-4f50-9b75-aa5d4c283274,2021-06-09T05:32:14.602Z,2021-06-09T05:48:25.375Z,completed,completed normal,29.55328003,0.776208081,47.98073538,552.4635412,471.7198589,390.0965038,2105,1500.058343,1654884.64,1343,2552611.75,20203423.89,124566.77,9810.447882,26187338.89,20203422.22,1339,766
API Generated 2021-06-09 05:32:13 +0000,246e7d35-3256-4ec5-87ff-ef24676755f8,2021-06-09T06:05:05.975Z,2021-06-09T06:19:55.429Z,completed,completed normal,20.58665088,0.664713629,47.88325041,878.7829642,694.0093976,494.890387,2116,1241.609325,1722129.62,1342,2703862.46,20449397.78,127422.63,7041.609187,26179719.44,20449397.22,1353,763
API Generated 2021-06-09 07:04:46 +0000,80c65b2b-d207-4f3a-aef3-074d148fba09,2021-06-09T07:21:09.364Z,2021-06-09T07:35:58.886Z,completed,completed normal,26.97794336,0.195683475,41.31933504,6200.614114,474.7331587,226.206104,2172,1468.378605,1772004.44,1473,2685101.17,19712108.89,120518.22,11526.86256,26237330.56,19712108.33,1408,764
API Generated 2021-06-09 07:04:46 +0000,33253c77-ca37-4d95-a748-7cdc16a114a8,2021-06-09T07:51:43.705Z,2021-06-09T08:06:35.745Z,completed,completed normal,20.83945055,0.114846785,45.71777117,520.6730577,1521.596646,214.1417062,2615,1242.418202,1829898.79,2124,2822710.83,20235533.61,123306.2,10298.29382,26204808.33,20235533.33,1850,765
API Generated 2021-06-09 07:35:28 +0000,fea58255-da86-4bcd-afa2-799925ed7633,2021-06-09T08:19:42.636Z,2021-06-09T08:34:05.738Z,completed,completed normal,25.88974856,0.24788236,40.62373419,1068.183974,436.3954545,230.8448393,2286,1582.885918,1739532.41,1596,2664560.37,20054406.67,123809.45,12555.92252,26241686.11,20054405.56,1521,765
API Generated 2021-06-09 08:36:33 +0000,321f0d84-6f3a-4654-bb53-bd120eecd104,2021-06-09T09:23:36.000Z,2021-06-09T09:38:36.062Z,completed,completed normal,26.75327164,0.219863411,41.75050317,5843.614638,1229.389689,226.4995739,2167,1271.406716,1789392.91,1470,2746772.46,19729713.33,120844,10036.24116,26229741.67,19729713.89,1402,765
API Generated 2021-06-09 10:09:00 +0000,a72282dd-7601-4d82-9789-fc6e95808916,2021-06-09T10:09:02.518Z,2021-06-09T10:25:08.590Z,completed,completed normal,27.91978684,0.97784738,47.73125769,5932.751938,1317.435759,815.7797952,2096,417.092528,1974714.58,1340,3262618.65,20254622.78,124958.33,1322.694683,26185155.56,20254622.22,1332,764
API Generated 2021-06-09 10:09:01 +0000,bccd5513-3be9-47e5-9dd3-f77256919bf1,2021-06-09T10:41:05.536Z,2021-06-09T10:55:33.543Z,completed,completed normal,28.06746321,0.486272035,40.25635811,5013.620357,1117.83842,288.4647492,2082,1178.169326,1736620.62,1335,2654731.92,19652123.06,120961.55,9345.621227,26258083.33,19652122.22,1318,764
API Generated 2021-06-09 11:40:43 +0000,ef977c7a-a65c-46fc-ac17-213134cdca1e,2021-06-09T11:40:44.088Z,2021-06-09T11:56:56.643Z,completed,completed normal,20.02981267,0.134180128,45.73047558,2314.072147,1661.767147,243.3825977,2439,1120.538783,1825237.56,1853,2851518.6,20101465.83,123145.81,8865.732331,26202283.33,20101463.89,1676,763
API Generated 2021-06-09 07:04:46 +0000,d23972c0-8711-4196-b6ef-faadab5ae333,2021-06-09T07:51:21.974Z,2021-06-09T08:06:11.671Z,completed,completed normal,29.55328003,0.922568849,48.91525626,4367.778228,753.4026589,341.5516512,2112,1298.733064,1741112.33,1336,2684199.9,20194455.56,124589.79,9907.115358,26193625,20194455.56,1349,763
API Generated 2021-06-09 01:14:45 +0000,ca2d07ee-c994-4f37-bd9f-f055f312d994,2021-06-09T01:59:16.754Z,2021-06-09T02:14:23.602Z,completed,completed normal,20.25642579,0.496902579,48.82403664,846.2317999,619.144335,529.5504868,2146,1175.100423,1739881.94,1345,2745735.06,20451426.11,127580.69,6384.683458,26189925,20451427.78,1382,764
API Generated 2021-06-09 13:12:46 +0000,5e887496-a43a-4a2c-aad3-1bacae691288,2021-06-09T13:12:48.500Z,2021-06-09T13:29:34.555Z,completed,completed normal,29.58481872,0.890651227,49.44203459,7877.767192,479.6150281,496.574069,2130,1298.4747,1677681.11,1341,2633922,20186511.94,124528.33,7610.325551,26196675,20186511.11,1365,765
API Generated 2021-06-08 23:19:42 +0000,bd959ffe-7677-4d03-8c6f-b07295c79984,2021-06-09T00:07:58.165Z,2021-06-09T00:22:16.745Z,completed,completed normal,20.02209154,0.85358396,45.50192223,5279.527007,1563.965132,647.0613295,2088,494.0582219,1913497.2,1338,3094210.39,19936995,124072.61,2065.589146,26207397.22,19936994.44,1323,765
API Generated 2021-06-09 00:58:20 +0000,f74654c3-f251-4244-bb8c-44edb3600629,2021-06-09T01:13:55.245Z,2021-06-09T01:28:23.709Z,completed,completed normal,29.47372373,0.643924961,41.02955318,5599.300539,1358.082281,526.1085218,2098,761.030595,1828069.69,1341,2898178.68,19853382.5,121873.01,4732.471296,26239019.44,19853380.56,1335,763
API Generated 2021-06-09 05:32:13 +0000,eb9f3450-0bf5-4ba6-b738-93f5a9e77aac,2021-06-09T06:19:47.657Z,2021-06-09T06:34:38.775Z,completed,completed normal,23.93893035,0.727688403,40.53601067,4870.491871,750.7582075,256.7637443,2097,1286.856866,1726698.58,1337,2633908.17,19750326.94,122070.86,10501.92423,26260630.56,19750325,1332,765
API Generated 2021-06-09 00:58:20 +0000,ce34dac0-9f5b-4a96-9369-95010718bbb8,2021-06-09T01:45:03.064Z,2021-06-09T01:59:33.866Z,completed,completed normal,21.01099775,0.241257121,48.48387854,4358.574086,549.5096233,703.2135788,2119,1023.97687,1819613.33,1337,2913193.3,20446930.28,127357.68,4335.06903,26183208.33,20446927.78,1355,764
API Generated 2021-06-09 04:00:55 +0000,f14a98ef-8980-4264-a8b5-24033eda4975,2021-06-09T04:00:57.156Z,2021-06-09T04:17:29.873Z,completed,completed normal,20.02248703,0.773056052,48.60883933,1095.102094,473.3263747,223.4039993,2125,1587.997709,1761255.1,1337,2652404.55,20465085.28,127556.04,12734.01942,26195569.44,20465083.33,1364,761
API Generated 2021-06-09 09:08:15 +0000,edc33b73-0c5e-4322-989a-ce7e7be66548,2021-06-09T09:52:51.022Z,2021-06-09T10:07:12.842Z,completed,completed normal,22.86476452,0.116456714,40.52400415,1243.855235,445.6473024,266.4913501,2535,1538.120556,1735085.77,2029,2645835.65,20162908.06,122661.12,11752.18198,26249575,20162908.33,1769,766
API Generated 2021-06-09 01:14:05 +0000,27af12b4-1245-4fdb-ba5d-afe7c2ff3cfb,2021-06-09T01:58:19.119Z,2021-06-09T02:13:03.529Z,completed,completed normal,28.64604658,0.1725823,47.01943764,6454.981431,1128.361895,834.971719,2119,455.3738392,1956556.2,1343,3215968.53,20234770,124731.16,1641.032471,26199233.33,20234769.44,1356,763
API Generated 2021-06-09 11:40:43 +0000,0e05057c-8550-45af-be27-a2696c814068,2021-06-09T12:27:11.064Z,2021-06-09T12:42:17.064Z,completed,completed normal,22.89600231,0.963569827,48.22896634,4776.233199,1671.7211,837.2155751,2116,363.8345077,2005601.52,1343,3326848.78,20409948.89,126941.78,975.1491965,26188330.56,20409947.22,1354,762
API Generated 2021-06-09 05:32:13 +0000,c2a5e9d5-6379-433d-8df5-3b7628598c76,2021-06-09T05:32:13.319Z,2021-06-09T05:48:59.008Z,completed,completed normal,20.73677918,0.601522807,47.30586953,833.9855313,854.6342734,304.523981,2104,1327.408664,1757215.04,1343,2698894.08,20471355.28,127438.99,9981.731155,26192297.22,20471352.78,1343,761
API Generated 2021-06-09 07:04:46 +0000,be9e3c9a-96b2-443c-a675-e6d050a56792,2021-06-09T07:35:43.756Z,2021-06-09T07:50:23.984Z,completed,completed normal,27.7440689,0.112038185,44.39936112,6211.536071,996.9863616,834.2988986,2264,561.2879672,1900757.45,1576,3119610.44,19678948.06,119732.75,1894.933675,26217341.67,19678950,1499,765
API Generated 2021-06-09 13:12:46 +0000,d66e421b-cb49-4249-85f9-1e35cb42f6fe,2021-06-09T13:44:25.556Z,2021-06-09T13:59:32.096Z,completed,completed normal,21.83268485,0.955709089,49.34566838,6823.754904,1578.947745,779.8164458,2169,417.8115823,1990298.64,1339,3277933.55,20425045.56,127182.74,1312.789557,26198077.78,20425044.44,1405,764
API Generated 2021-06-09 04:00:55 +0000,dfc58108-3be1-4234-87d5-2d16934a9512,2021-06-09T04:01:00.063Z,2021-06-09T04:17:17.195Z,completed,completed normal,20.11068709,0.460905278,40.22467181,5537.122298,1433.033997,267.9088058,2058,1094.853958,1782890.65,1340,2747600.25,19809291.11,122436,8617.382791,26249641.67,19809291.67,1294,764
