name,_id,run_start_time,run_end_time,status,status_message,chg_sp,chiller_limit,loop_sp,storage_capacity,installed_cost_us_dollars_per_kw,installed_cost_us_dollars_per_kwh,electricity_kwh,not_met_during_occupied_heating,year_one_energy_cost_us_dollars,size_kw,not_met_during_occupied_hours,natural_gas_kwh,not_met_during_occupied_cooling,size_kwh,year_one_bill_us_dollars,PMV,year_one_demand_cost_us_dollars,water_qbft
API Generated 2021-06-11 03:07:03 +0000,a3ea8e46-054d-4a12-bb61-cb0141405de1,2021-06-11T03:52:39.015Z,2021-06-11T04:06:53.206Z,completed,completed normal,27.90623885,0.940930816,41.27223428,39123.81172,1085.690833,802.1517692,19498427.78,764,1861346.18,644.187322,2079,26241550,1315,2730.1504,2949010.09,1342,1080463.91,118884.53
API Generated 2021-06-11 04:40:31 +0000,13fc371a-3970-4e14-a712-18fa3c0814be,2021-06-11T04:56:30.025Z,2021-06-11T05:11:23.730Z,completed,completed normal,29.32288462,0.600157041,40.4835315,32449.24007,483.7813404,204.2046837,19842366.67,766,1833033.16,1435.047298,2100,26251777.78,1334,11707.4942,2726169.78,1336,885936.62,121182.88
API Generated 2021-06-11 02:06:17 +0000,93b65a48-7add-41cf-9108-1292007b68fb,2021-06-11T02:50:46.464Z,2021-06-11T03:04:57.890Z,completed,completed normal,29.41963932,0.555136701,40.62740545,13069.20543,818.0471535,251.9626155,19833105.56,766,1784268.74,1146.08212,2093,26245341.67,1327,9275.996452,2713016.56,1338,921547.82,121268.15
API Generated 2021-06-11 06:13:14 +0000,8e5c43da-92b4-4305-9cf2-9b93f332e5c0,2021-06-11T06:29:32.019Z,2021-06-11T06:44:09.847Z,completed,completed normal,22.21402,0.988661481,40.35668941,25120.06009,1666.532281,234.330349,19612566.67,763,1824220.93,1115.563043,2073,26247505.56,1310,8494.111735,2753132.35,1343,921711.42,120394.26
API Generated 2021-06-11 06:13:14 +0000,866b636a-7495-45c5-9a09-bb9d246991c4,2021-06-11T06:59:22.454Z,2021-06-11T07:13:39.798Z,completed,completed normal,20.83768775,0.549309265,40.19247911,28987.93853,431.5302161,215.6817511,19641569.44,768,1806310.28,1698.672643,2080,26252327.78,1312,12530.56934,2636685.48,1341,823175.2,120685.51
API Generated 2021-06-11 04:40:31 +0000,8e265b01-ec03-4e21-8167-e52285222198,2021-06-11T05:27:16.717Z,2021-06-11T05:41:36.457Z,completed,completed normal,27.87811107,0.707418515,41.04885275,35739.67972,1558.884655,836.1732348,19495077.78,764,1866478.15,494.390026,2089,26246227.78,1325,1821.728352,3010700.69,1339,1137022.54,118883.77
API Generated 2021-06-11 00:03:52 +0000,a0990dc8-ab1a-497c-8311-77e629822da9,2021-06-11T00:50:42.082Z,2021-06-11T01:05:53.101Z,completed,completed normal,22.62389067,0.548772048,49.684239,12800.87215,587.7396559,211.5006306,20404544.44,763,1794770.32,1579.656237,2111,26185113.89,1348,12955.2921,2702125.36,1344,900155.04,127092.24
API Generated 2021-06-10 21:04:27 +0000,789d57c8-2f56-40a6-a742-5421e5ea6551,2021-06-10T21:49:41.219Z,2021-06-10T22:08:23.163Z,completed,completed normal,24.0824284,0.515613864,49.72116848,37640.24354,1083.327064,830.687777,20363869.44,765,1981266.42,496.1856535,2135,26186427.78,1370,1766.618512,3247350.05,1337,1258883.62,126540.01
API Generated 2021-06-11 04:40:31 +0000,cfe20aea-f98c-42df-8a7c-6500efeaae21,2021-06-11T05:27:17.127Z,2021-06-11T05:42:00.186Z,completed,completed normal,20.14126621,0.720036126,40.36358141,22844.66951,452.0119803,215.2585379,19638486.11,765,1802842.76,1702.983608,2071,26256383.33,1306,12544.88657,2631035.31,1334,820992.55,120583.38
API Generated 2021-06-10 19:10:03 +0000,2dcc42a3-8828-4c63-846a-5a1ff7b303d6,2021-06-10T19:57:07.034Z,2021-06-10T20:11:25.638Z,completed,completed normal,27.17015726,0.677308451,41.90852362,19596.52604,1609.126348,763.0239249,19456686.11,762,1864128.34,498.2083663,2083,26241691.67,1321,1856.282584,3020861.07,1335,1149532.73,119050.07
API Generated 2021-06-11 02:07:37 +0000,a3ec631b-3931-40f1-ac7b-821ed259a562,2021-06-11T02:52:13.423Z,2021-06-11T03:06:53.231Z,completed,completed normal,29.48681751,0.205089611,40.9497815,5535.20172,699.7299964,270.2797437,19942405.56,765,1792610.67,1321.143895,2226,26250477.78,1461,10326.62004,2748975.68,1539,949165,121637.55
API Generated 2021-06-11 03:07:02 +0000,eb15dfa6-01aa-41c3-b728-1f1e9d80a249,2021-06-11T03:07:03.410Z,2021-06-11T03:23:49.756Z,completed,completed normal,24.39893323,0.994526619,49.90418846,31690.18515,1669.372772,797.3364219,20355583.33,764,2000257.17,378.462127,2149,26187683.33,1385,1052.475326,3312902.35,1341,1305445.18,126549.36
API Generated 2021-06-11 04:40:31 +0000,8fb19f22-ed35-4faf-ac4a-c114da3e356f,2021-06-11T05:12:31.227Z,2021-06-11T05:27:42.038Z,completed,completed normal,26.2856531,0.677231959,48.50802295,8231.538431,587.9465074,218.812659,20301291.67,764,1801375.72,1497.886568,2115,26188636.11,1351,12362.84337,2721992.08,1337,913416.36,125754.6
API Generated 2021-06-11 04:40:31 +0000,cd12f50e-83d4-4afa-91b5-ce0177281273,2021-06-11T04:40:34.960Z,2021-06-11T04:57:13.872Z,completed,completed normal,22.49857149,0.994526619,49.90862889,22352.90382,602.7406738,243.4470684,20402650,764,1756242.71,1505.863596,2150,26199808.33,1386,11792.01315,2662732.2,1338,899289.49,127103.19
API Generated 2021-06-11 06:30:09 +0000,fb233928-fc93-415b-9072-b8733de7e54e,2021-06-11T07:28:36.135Z,2021-06-11T07:44:02.217Z,completed,completed normal,29.2128288,0.988367458,49.8330156,39051.39948,739.7407374,482.5161216,20218975,764,1696275.6,1277.281412,2119,26193347.22,1355,7384.784273,2665101.47,1343,961625.87,124858.54
API Generated 2021-06-11 01:35:34 +0000,a5ac3aa2-9330-4ebb-aab1-6a09672c58c0,2021-06-11T02:22:38.805Z,2021-06-11T02:37:00.059Z,completed,completed normal,23.05570226,0.550780355,40.29376072,38438.1138,424.2631011,224.9205237,19597352.78,763,1786787.13,1695.049779,2073,26253580.56,1310,12263.43457,2612941.61,1335,818954.48,120344.35
API Generated 2021-06-11 08:01:31 +0000,7348629a-0d0b-4e91-af50-abd6b4341dca,2021-06-11T08:46:32.760Z,2021-06-11T09:00:59.261Z,completed,completed normal,21.0697417,0.518298114,40.58991519,39202.35364,712.160879,231.823324,19641388.89,764,1816984.71,1429.947471,2082,26247827.78,1318,10634.94891,2680947.94,1339,856763.23,120679.57
API Generated 2021-06-11 09:16:38 +0000,f6d2366f-90f8-4874-a504-a23141104606,2021-06-11T09:32:54.443Z,2021-06-11T09:47:51.042Z,completed,completed normal,20.92090837,0.707816029,40.16121062,39202.35364,525.2398835,219.3424863,19647797.22,764,1793432.25,1667.539675,2084,26251013.89,1320,12054.94188,2623970.15,1342,823337.9,120727.01
API Generated 2021-06-11 05:12:35 +0000,848887a4-66ba-4d5b-8338-f7abde227a4d,2021-06-11T05:57:37.693Z,2021-06-11T06:12:33.848Z,completed,completed normal,29.66548278,0.150207072,41.5781848,6695.69251,1129.350784,288.2771596,20004747.22,763,1812852.67,1107.403977,2284,26243391.67,1521,8653.586172,2804376.19,1643,984323.53,121709.9
API Generated 2021-06-11 09:32:42 +0000,d532a5ec-ceef-4f5b-a3fe-74187d0aca15,2021-06-11T10:17:43.649Z,2021-06-11T10:32:44.579Z,completed,completed normal,20.02271167,0.468572603,49.79663843,5131.170731,645.794737,229.8803385,20443322.22,769,1769627.06,1499.507817,2141,26178672.22,1372,12007.09187,2677522.74,1339,900695.68,127496.06
API Generated 2021-06-10 19:42:02 +0000,99b744c2-a5cc-464d-91bb-3114baf40257,2021-06-10T20:29:23.889Z,2021-06-10T20:43:43.303Z,completed,completed normal,20.76690269,0.444725652,41.7917551,36474.48098,575.0607566,221.4830023,19636005.56,767,1815719.5,1434.419644,2092,26234452.78,1325,10690.15528,2678850.79,1339,855931.29,120732.46
API Generated 2021-06-11 00:35:55 +0000,92a7bb37-955c-465e-a26a-fd80a90058b2,2021-06-11T01:20:43.974Z,2021-06-11T01:35:27.768Z,completed,completed normal,27.88575882,0.590945472,41.8713786,24403.63206,1394.755069,793.0906368,19484511.11,764,1862698.73,578.9042575,2105,26248733.33,1341,2494.566936,2988800.89,1339,1118902.16,118847.33
API Generated 2021-06-10 17:38:10 +0000,ec19c980-9274-47d1-901b-96120de716c6,2021-06-10T17:38:13.575Z,2021-06-10T17:54:46.337Z,completed,completed normal,28.05497723,0.865834283,40.14771505,18146.91704,958.9083337,203.6428049,19527525,763,1827692.8,1262.842372,2074,26238725,1311,10318.83138,2735049.33,1339,900156.52,119334.07
API Generated 2021-06-11 09:32:52 +0000,7b4f216a-f860-4c21-8f91-435cfff733ab,2021-06-11T10:18:12.864Z,2021-06-11T10:32:53.684Z,completed,completed normal,29.23580563,0.13870125,41.86102194,12096.9824,1023.565269,658.1632187,19820391.67,764,1810334.78,796.5739007,2208,26235419.44,1444,4186.382271,2914500.04,1543,1096965.26,120250.58
API Generated 2021-06-11 09:47:36 +0000,618d1919-f006-44a8-835a-38ca9d11c94c,2021-06-11T10:32:40.517Z,2021-06-11T10:47:53.033Z,completed,completed normal,20.05262033,0.780396889,49.80869665,35371.24695,419.037813,813.5868152,20448280.56,767,1919956.08,809.7337709,2152,26193538.89,1385,3089.419579,3095837.3,1341,1168681.21,127525.37
API Generated 2021-06-10 20:48:13 +0000,0ee702ec-5851-40e6-9840-78317c62cae9,2021-06-10T21:04:07.718Z,2021-06-10T21:18:33.310Z,completed,completed normal,25.46102797,0.302920809,41.96347427,21239.87579,870.1772033,433.8862467,19490469.44,763,1817028.72,1055.072964,2089,26231113.89,1326,7225.254418,2757485.95,1341,933257.23,119418.18
API Generated 2021-06-10 17:38:10 +0000,b16f1c56-5301-448c-89d1-94e1e999b5b5,2021-06-10T18:23:39.374Z,2021-06-10T18:39:13.044Z,completed,completed normal,21.24895914,0.285052236,48.87481658,6235.803435,552.0272929,529.5504868,20440172.22,765,1745727.63,1244.925759,2142,26190591.67,1377,7153.674195,2736061.53,1340,983133.9,127351.37
API Generated 2021-06-11 03:23:17 +0000,1f27729e-c40b-444c-9fca-4af72a7e9cfd,2021-06-11T04:09:24.735Z,2021-06-11T04:24:54.405Z,completed,completed normal,29.84142207,0.339141017,41.15963647,8741.923143,446.885627,246.9935791,20011858.33,763,1805823.79,1417.674381,2115,26243677.78,1352,11166.58447,2735453.45,1397,922429.66,122560.09
API Generated 2021-06-11 00:03:52 +0000,b321092e-6afa-4676-8f56-c4226c1b2e4c,2021-06-11T00:03:53.576Z,2021-06-11T00:20:04.179Z,completed,completed normal,20.20276914,0.668069223,41.1546518,22782.49038,510.1683479,255.0257145,19628977.78,763,1814642.66,1431.475354,2076,26241569.44,1313,10551.28724,2680096.6,1341,858253.94,120725.82
API Generated 2021-06-10 22:31:54 +0000,043badf1-5343-49f9-acf6-b236c772e4d5,2021-06-10T23:18:19.904Z,2021-06-10T23:33:10.872Z,completed,completed normal,21.13358056,0.945837315,48.55096163,20118.02698,1355.763189,818.9033173,20453569.44,762,2005062.28,458.3928108,2132,26188327.78,1370,1549.046562,3297420.38,1342,1285158.1,127399.46
API Generated 2021-06-11 00:03:52 +0000,27f3ee47-86b5-4834-88e3-1f15173ff0f1,2021-06-11T00:20:05.655Z,2021-06-11T00:35:16.728Z,completed,completed normal,27.44381502,0.983243716,47.98769733,33661.54241,1665.519572,814.8462547,20270758.33,765,1992735.33,334.4101514,2111,26185141.67,1346,1012.470061,3308450.68,1341,1308515.35,125334.79
API Generated 2021-06-10 18:09:14 +0000,26089440-0973-468d-a9d4-53895064cc27,2021-06-10T18:54:18.055Z,2021-06-10T19:08:53.651Z,completed,completed normal,20.23838735,0.734063033,40.60333599,32903.37318,1208.065781,352.6599463,19642469.44,764,1843182.1,1064.183426,2070,26243305.56,1306,7685.201342,2782122.68,1338,931740.58,120637.56
API Generated 2021-06-10 17:55:05 +0000,42036e92-f83d-4989-9d29-8e07c5dd2870,2021-06-10T18:51:35.132Z,2021-06-10T19:05:46.975Z,completed,completed normal,26.48302267,0.266117802,46.45977984,8325.938971,1548.39116,564.7897939,19896519.44,765,1910460.86,848.9894783,2129,26206238.89,1364,5126.507164,3030101.78,1369,1112440.92,123404.24
API Generated 2021-06-11 03:07:03 +0000,ab0850b1-b376-4607-b5a5-0add5df207ef,2021-06-11T03:23:25.405Z,2021-06-11T03:39:00.303Z,completed,completed normal,29.41581676,0.636431592,40.63118657,31467.88526,845.6434111,302.3174677,19875641.67,768,1847692.18,1134.207866,2091,26251416.67,1323,9050.401638,2793943.09,1339,939050.91,121451.84
API Generated 2021-06-11 01:52:09 +0000,7022de07-3be2-4198-b3a1-820d803675d3,2021-06-11T02:37:36.707Z,2021-06-11T02:52:28.790Z,completed,completed normal,28.42564209,0.994526619,49.67094884,30600.86536,1633.985629,837.2155751,20216927.78,762,1987385.6,372.450255,2118,26189719.44,1356,1052.106564,3297408.99,1342,1302823.39,124809.19
API Generated 2021-06-11 00:03:52 +0000,0ae91c57-b402-441d-9563-1f00dc4f7f92,2021-06-11T00:03:53.175Z,2021-06-11T00:19:46.609Z,completed,completed normal,28.81932891,0.240984983,43.31017819,24928.11376,1476.636655,807.994022,19665850,764,1884214.5,627.2065652,2138,26218638.89,1374,2686.504698,3061433.73,1380,1170019.23,119500.68
API Generated 2021-06-11 03:07:03 +0000,83a3c0ce-abb6-4486-abd3-67dd43590a9b,2021-06-11T03:38:39.946Z,2021-06-11T03:54:04.424Z,completed,completed normal,26.22570965,0.974655641,49.70576401,28998.91589,1659.275561,837.2155751,20295066.67,762,1995044.41,348.1997277,2146,26183525,1384,996.8426816,3310384.96,1339,1308140.54,125719.94
API Generated 2021-06-11 03:38:16 +0000,8dadf1ed-74ee-4f75-9136-c8d5f9729882,2021-06-11T04:24:46.830Z,2021-06-11T04:39:24.094Z,completed,completed normal,22.03447197,0.38941466,47.5952659,28908.77965,1667.001592,834.4380731,20447397.22,765,2009145.27,334.4360147,2110,26187719.44,1345,1016.21349,3327950.1,1341,1311604.83,127104.78
API Generated 2021-06-11 09:16:38 +0000,572a9cd1-1d6b-4435-b80a-ecbac26fbf32,2021-06-11T09:47:33.378Z,2021-06-11T10:02:56.479Z,completed,completed normal,28.00656106,0.857614439,49.83289114,24738.04882,936.2744297,512.8664241,20227702.78,766,1766621.6,1020.41888,2150,26192733.33,1384,5956.176457,2809882.25,1340,1036060.65,125048.1
API Generated 2021-06-11 09:16:38 +0000,5716c86c-21a9-4049-b878-b0145a7faacb,2021-06-11T09:48:10.816Z,2021-06-11T10:04:03.579Z,completed,completed normal,20.22270529,0.987113369,48.79433236,28733.64229,1663.042412,804.8877933,20452894.44,763,2008335.6,401.3322736,2130,26179452.78,1367,1181.861032,3320810.94,1340,1305275.34,127569.99
API Generated 2021-06-10 19:10:03 +0000,f01751a3-2fc7-4ed1-9b66-8c8e0f4e29ab,2021-06-10T19:10:08.024Z,2021-06-10T19:25:57.194Z,completed,completed normal,21.93793374,0.199253092,44.6639248,27403.06652,871.4538723,629.4597537,19649550,765,1863613.97,828.2207206,2121,26217272.22,1356,4325.534157,2892291.95,1339,1021477.97,120844.95
API Generated 2021-06-11 03:37:25 +0000,80258585-f23d-49fe-98da-ff0fce095507,2021-06-11T04:24:16.425Z,2021-06-11T04:38:53.088Z,completed,completed normal,20.962467,0.197220974,48.84942487,24500.57273,1662.283992,828.4716061,20452575,763,2001549.91,396.3953798,2110,26192391.67,1347,1153.762861,3316341.75,1335,1307591.84,127460.41
API Generated 2021-06-10 20:48:13 +0000,ea3a9b95-2922-49b9-b670-b911ade92d73,2021-06-10T21:20:04.576Z,2021-06-10T21:35:05.331Z,completed,completed normal,24.38208371,0.144243439,43.97242459,16076.18689,455.450645,552.5393383,19529477.78,765,1773928.78,1121.201922,2112,26230994.44,1347,6225.450446,2706984.37,1339,925855.58,119802.16
API Generated 2021-06-10 22:31:54 +0000,bf0e1182-54f9-4afb-873e-2d3a183e9ab8,2021-06-10T23:17:52.489Z,2021-06-10T23:32:20.059Z,completed,completed normal,20.64571195,0.389724589,41.76336841,29862.5436,550.1324922,242.4522789,19633750,766,1816543.79,1435.826678,2077,26241394.44,1311,10666.24434,2679562.6,1335,855818.81,120761.39
API Generated 2021-06-10 20:48:13 +0000,82f1cfd9-4914-479a-81ce-3b2950bddfdc,2021-06-10T20:48:13.977Z,2021-06-10T21:04:33.652Z,completed,completed normal,21.62054263,0.657884806,40.23520483,14809.12104,477.6799316,280.7962691,19637141.67,766,1807525.37,1630.606506,2107,26258516.67,1341,10967.06835,2668622.32,1343,853896.95,120549.92
API Generated 2021-06-11 04:40:31 +0000,87669c18-0579-48bc-8616-ec0a72fe6dbd,2021-06-11T04:57:08.669Z,2021-06-11T05:12:23.658Z,completed,completed normal,20.45891355,0.640866449,47.46832379,39445.21796,1304.251962,765.9757419,20468427.78,763,1982610.56,505.9670936,2121,26200533.33,1358,1937.366669,3234251.83,1342,1244441.27,127338.09
API Generated 2021-06-10 17:38:10 +0000,fc345224-8993-4c85-a57d-716ae6c1178b,2021-06-10T17:38:12.971Z,2021-06-10T17:54:41.392Z,completed,completed normal,24.13056812,0.185270114,49.35758346,21107.15252,1553.454156,608.2023323,20371111.11,761,1943100.24,568.8211036,2132,26203025,1371,2523.360142,3166908.33,1341,1216608.09,126581.73
API Generated 2021-06-10 19:10:03 +0000,909f610f-8be6-42e5-b20d-e56e3afdedd6,2021-06-10T19:10:07.394Z,2021-06-10T19:26:51.888Z,completed,completed normal,22.6502001,0.612254252,40.94286852,15064.56468,547.2336859,237.1906115,19598952.78,763,1807561.45,1577.066979,2107,26247561.11,1344,11253.90145,2662407.12,1341,847645.68,120389.37
API Generated 2021-06-10 22:31:54 +0000,dc046bad-b8e7-4b58-9889-5b2d60af6fcc,2021-06-10T22:31:59.394Z,2021-06-10T22:47:53.123Z,completed,completed normal,28.62107186,0.58797527,42.86851724,30619.89378,1569.377676,834.8396973,19604069.44,763,1881937.87,462.1656091,2091,26224250,1328,1725.532566,3053406.44,1335,1164268.57,119358.37
API Generated 2021-06-11 01:35:34 +0000,52ad690a-a053-41b1-84cf-7eaa4d4e1471,2021-06-11T02:21:19.162Z,2021-06-11T02:36:15.050Z,completed,completed normal,22.36106737,0.58338525,40.28786443,34545.00517,451.9193298,206.9734183,19612400,764,1803303.44,1706.293199,2091,26255663.89,1327,12667.70905,2630863.19,1335,820359.75,120376.79
API Generated 2021-06-11 03:38:46 +0000,0044c077-2b85-4071-91bd-8980b5a26599,2021-06-11T04:24:54.552Z,2021-06-11T04:39:54.802Z,completed,completed normal,20.78920685,0.588220207,40.40239883,25242.65302,520.694708,211.492168,19633975,765,1800519.56,1697.03314,2079,26255255.56,1314,12489.31971,2628769.46,1333,821049.89,120586.31
API Generated 2021-06-11 01:35:34 +0000,24d66987-3799-4ce6-a4b7-20c91fc03b0c,2021-06-11T01:35:36.064Z,2021-06-11T01:52:05.437Z,completed,completed normal,26.7145332,0.994526619,49.90862889,32210.02391,1643.196197,837.2155751,20273969.44,764,1993115.59,366.6855725,2140,26185247.22,1376,994.9726889,3309586.3,1340,1309270.71,125640.97
API Generated 2021-06-10 20:48:13 +0000,342090eb-180b-471b-8997-fe9d70eae6ba,2021-06-10T20:48:15.109Z,2021-06-10T21:04:07.577Z,completed,completed normal,25.05072345,0.987113369,48.26846595,33169.99283,1666.602461,814.8462547,20346586.11,762,1999800.59,334.3841437,2118,26189586.11,1356,1009.853748,3327213.96,1338,1320213.37,126306.95
API Generated 2021-06-11 04:40:31 +0000,0857c1aa-f404-4245-99df-0a375e24c58c,2021-06-11T04:57:03.966Z,2021-06-11T05:11:40.015Z,completed,completed normal,29.61376289,0.606963898,40.8020786,37887.06785,1469.973278,797.9361767,19994719.44,766,1927346.79,445.4949476,2084,26253736.11,1318,1592.138074,3116712.37,1340,1182165.58,122409.93
API Generated 2021-06-10 19:10:03 +0000,f2209998-ec23-404a-9452-0554086adeee,2021-06-10T19:57:34.036Z,2021-06-10T20:12:45.568Z,completed,completed normal,28.11108129,0.994526619,49.90862889,28025.1693,1613.450674,837.2155751,20219572.22,763,1985609.96,376.3818491,2134,26185933.33,1371,1039.925386,3298294.26,1340,1305484.3,125023.85
API Generated 2021-06-10 17:38:10 +0000,286f4bf4-9461-4a84-bfa7-beb948cc3038,2021-06-10T17:38:12.648Z,2021-06-10T17:54:30.149Z,completed,completed normal,24.21870543,0.886383846,43.11260255,18910.27484,1624.759429,308.7087927,19560583.33,767,1815712.02,1096.534161,2100,26229372.22,1333,8096.545043,2751963.14,1342,929051.12,119972.72
API Generated 2021-06-10 17:53:55 +0000,026775a0-7a83-4fe1-8921-a263000b1c00,2021-06-10T18:39:09.083Z,2021-06-10T18:53:54.910Z,completed,completed normal,26.0248091,0.927771867,42.43273488,17604.34169,1370.232684,737.3057424,19495608.33,766,1861450.98,631.4383644,2089,26229608.33,1323,2893.397372,2961580.96,1342,1092929.98,119388.44
API Generated 2021-06-10 20:48:13 +0000,069d70cb-e861-4a5e-bc65-f14d70dc934e,2021-06-10T21:04:36.997Z,2021-06-10T21:20:23.653Z,completed,completed normal,23.34037461,0.359435681,44.71292745,38514.75094,857.7535709,834.3827307,19786830.56,763,1899580.1,644.8085209,2146,26221147.22,1383,2971.234512,3017620.02,1335,1110839.92,122305.12
API Generated 2021-06-11 00:03:52 +0000,e1e0351b-a8a5-4792-8e0d-bed918da2147,2021-06-11T00:20:04.357Z,2021-06-11T00:35:20.740Z,completed,completed normal,28.52427373,0.994526619,41.07705125,31122.83914,1512.209934,837.2155751,19586938.89,769,1878785.9,479.479895,2105,26251344.44,1336,1809.558379,3043543.75,1340,1157557.85,119358.3
API Generated 2021-06-11 07:45:31 +0000,a4310002-70d8-487b-8937-8167dd7804d8,2021-06-11T08:02:08.574Z,2021-06-11T08:17:06.036Z,completed,completed normal,21.1582121,0.814595651,40.53137744,19186.4606,543.2407794,237.0139534,19629861.11,762,1791555.11,1565.515382,2083,26245808.33,1321,11265.50243,2633176.04,1340,834420.93,120571.85
API Generated 2021-06-11 06:29:59 +0000,ff6e7deb-48a1-48fc-bac7-e449ea16d1c8,2021-06-11T07:15:41.289Z,2021-06-11T07:29:56.376Z,completed,completed normal,29.53710468,0.583183678,41.58101942,29909.95931,1525.828337,833.1301651,19917261.11,767,1918870.26,432.8423598,2082,26238841.67,1315,1671.487423,3110600.32,1340,1184530.06,121887.89
